commune_code,quartier,region,departement,milieu_residence,nb_enfants_0_4,nb_enfants_5_15,nb_adultes_H,nb_adultes_F,taille_menage,statut_occupation,type_habitat,proxy_niveau_vie,proxy_niveau_vie_label,cm_sexe,cm_age,cm_tranche_age,repondant_statut,repondant_est_cm,cm_branche_etudes,cm_niveau_etudes,cm_alpha_francais,cm_alpha_anglais,cm_alpha_arabe,cm_alpha_lng_nat,cm_est_alphabetise,cm_situation_matrimoniale,cm_statut_emploi,cm_secteur_emploi,cm_revenu,src__v1,src__v2,src__v3,src__v4,src__v5,src__v6,src__v7,sources_dechets_liste,nb_sources_dechets,nat__v8,nat__v9,nat__v10,nat__v11,nat__v12,nat__v13,nat__v14,nat__v15,nat__v16,nat__v17,natures_dechets_liste,nb_natures_dechets,mode_stockage,stockage_couvert,place_stockage,capacite_stockage_suffisante,tri_avant_evacuation,revente_dechets,types_revendus_liste,raison_non_revente,proportion_traitee_soi,traitement_enfouissement,traitement_incineration,traitement_recyclage,traitement_compostage,au_moins_un_traitement,acces_benne_tasseuse,benne_service_principal,benne_point_distance,benne_point_nettoyage,benne_heure_convient,benne_frequence,satisfaction_benne,service_alternatif_type,service_alternatif_raison,a_service_alternatif,service_evacuation_payant,montant_evacuation_tranche,frequence_paiement,montant_mensuel_evacuation_fcfa,responsable_evacuation,existence_bacs_quartier,satisfaction_bacs_quartier,corbeilles_rue_presentes,satisfaction_corbeilles_disposition,satisfaction_corbeilles_qualite,acces_depotoire_normalise,depot_sauvage_rue,eaux_usees_rue,depot_sauvage_observe,dernier_depot_sauvage,contact_autorites_depot,satisfaction_reaction_autorites,nuisible__v23,nuisible__v24,nuisible__v25,nuisible__v26,nuisible__v27,nuisible__v28,nuisible__v29,nuisibles_liste,nb_nuisibles,service_balayage_rues,satisfaction_balayage,operations_nettoyage_quartier,place_publique_presence,place_publique_gestionnaire,place_publique_salubrite,marche_present,marche_gestionnaire,marche_gestion_qualite,connait_UCG,campagne_sensibilisation,satisfaction_sensibilisation,duree_quartier_sup_1mois,maladie__v30,maladie__v31,maladie__v32,maladie__v33,maladie__v34,maladie__v35,maladie__v36,maladie__v37,maladie__v38,maladies_declarees_liste,nb_maladies_declarees,aucune_maladie,nb_types_maladies_menage,maladie_potentiellement_liee_dechets,perception_risque_sanitaire,suggestions_amelioration
21,Khar yalla,,,,0,2,2,1,5.0,Propriétaire,Appartement,2,Moyen-haut,Homme,44,35-44 ans,Conjoint(e) du CM,Non,Franco-arabe,Ne sait pas,Non,Non,Oui,Non,Oui,,,,,1,0,1,0,0,0,0,Consommation alimentaire / cuisine | Élevage,2,1,0,0,0,0,0,0,0,1,0,Plastiques | Médicaments,2,Poubelle avec couvercle,Oui,Dans la cour,Oui,Non,Non,,Revenus faibles,Une partie,Oui (partie),Oui (partie),Non,Non,Oui,Oui — service utilisé,Oui,Proche,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,Femme de ménage,Non,,Non,,,Non,"Non, jamais","Oui, rarement","Non, jamais",,,,1,0,0,0,1,0,0,Moustiques | Vers,2,Non,,Oui,Non,,,Oui,UCG,Satisfait / Bon,Non,Non,,1 mois et plus,0,1,0,0,0,0,0,0,0,Asthme,1,0,1,Oui,,Aller dans les quartiers
21,Khar yalla,,,,3,7,3,4,17.0,Propriétaire,Appartement,2,Moyen-haut,Homme,99,60 ans et plus,Beau-fils/Belle-fille,Non,Autre,,Ne sait pas,Ne sait pas,Ne sait pas,Ne sait pas,Non,,,,,1,0,0,0,0,0,0,Consommation alimentaire / cuisine,1,1,0,1,0,0,0,0,0,0,0,Plastiques | Restes d'aliments,2,Poubelle sans couvercle,Oui,Dans la cour,Oui,Non,Non,,Pas intéressé,La totalité,Non,Non,Non,Non,Non,,,,,,,,,,Non,,,,0.0,,Non,,Non,,,Non,"Non, jamais","Non, jamais","Non, jamais",,,,0,1,0,0,1,0,0,Mouches | Vers,2,Non,,Non,Non,,,Oui,Aucun gestionnaire identifié,Satisfait / Bon,Non,Non,,1 mois et plus,1,1,0,0,0,1,0,0,0,Fièvre | Asthme | Nausées / Vomissements,3,0,3,Oui,,Rien
21,Khar yalla,,,,3,5,2,3,13.0,Propriétaire,Appartement,2,Moyen-haut,Femme,99,60 ans et plus,Frère/Sœur du CM,Non,Aucun,Secondaire,Oui,Non,Non,Non,Oui,,,,,1,0,0,0,0,0,0,Consommation alimentaire / cuisine,1,1,0,0,0,0,0,0,0,0,0,Plastiques,1,Poubelle sans couvercle,Oui,Dans la cour,Non,Oui,Non,,Pas intéressé,Une partie,Non,Non,Non,Non,Non,Oui — service utilisé,Oui,Proche,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,Autre membre féminin adulte,Non,,Non,,,Non,"Oui, rarement","Oui, rarement","Non, jamais",,,,0,0,0,0,0,0,0,,0,Oui,Satisfait / Bon,Oui,Oui,Aucun gestionnaire identifié,Satisfait / Bon,Non,,,Non,Non,,1 mois et plus,1,0,0,0,0,0,0,0,0,Fièvre,1,0,1,Non,,
21,Khar yalla,,,,1,3,2,2,8.0,Locataire,Appartement,1,Moyen-bas,Homme,99,60 ans et plus,Fils/Fille du CM,Non,Franco-arabe,Ne sait pas,Non,Non,Oui,Ne sait pas,Oui,,,,,1,0,0,0,0,0,0,Consommation alimentaire / cuisine,1,1,0,1,1,0,0,0,0,0,0,Plastiques | Restes d'aliments | Vêtements / Tissus,3,Poubelle sans couvercle,Non,Dans la cour,Non,Non,Non,,Pas connaissance,Aucune partie,,,,,Non,Oui — service utilisé,Oui,Proche,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,Femme de ménage,Non,,Non,,,Non,"Non, jamais","Non, jamais","Non, jamais",,,,0,0,0,0,0,0,0,,0,Oui,Satisfait / Bon,Oui,Non,,,Non,,,Non,Oui,Oui,1 mois et plus,0,0,0,0,0,0,0,1,0,Aucune maladie,0,1,1,Non,,
34,Parcelles Assainies Unité 8,,,,3,2,5,7,17.0,Propriétaire,Appartement,2,Moyen-haut,Homme,87,60 ans et plus,Fils/Fille du CM,Non,Aucun,Primaire,Oui,Non,Oui,Oui,Oui,,,,,1,1,1,1,1,0,0,Consommation alimentaire / cuisine | Gestion foyer hors alimentation | Élevage | Animaux domestiques | Entretien du logement,5,1,1,1,0,0,0,0,1,0,1,Plastiques | Papier / Carton | Restes d'aliments | Excréments d'animaux | Autre nature,5,Poubelle sans couvercle,Non,Devant la maison / entrée,Non,Non,Non,,Revenus faibles,Aucune partie,,,,,Non,Oui — service utilisé,Oui,Proche,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,Autre membre féminin enfant,Non,,Oui,Satisfait / Bon,Satisfait / Bon,Oui,"Oui, très souvent","Oui, très souvent","Oui, fréquemment",Plus de 7 jours,Non,,1,1,0,0,0,0,0,Moustiques | Mouches,2,Non,,Non,Non,,,Oui,Aucun gestionnaire identifié,Satisfait / Bon,Oui,Non,,1 mois et plus,1,0,1,0,0,0,1,1,0,Fièvre | Rhume | Démangeaisons | Aucune maladie,3,1,4,Oui,,A travers les médias
34,PA U 8,,,,1,0,2,1,4.0,Propriétaire,Chambre(s) en bande,1,Moyen-bas,Femme,99,60 ans et plus,Chef de ménage,Oui,Aucun,Primaire,Oui,Non,Non,Non,Oui,,,,,1,1,0,0,0,0,0,Consommation alimentaire / cuisine | Gestion foyer hors alimentation,2,1,1,0,0,0,0,0,0,0,0,Plastiques | Papier / Carton,2,Poubelle avec couvercle,Oui,Dans la cour,Oui,Non,Non,,Ne connaît pas les modes,Aucune partie,,,,,Non,Oui — service utilisé,Oui,Proche,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,Chef de ménage,Non,,Non,,,Non,"Non, jamais","Oui, rarement","Non, jamais",,,,0,0,0,0,0,0,0,,0,Oui,Très satisfait / Très bon,Oui,Non,,,Oui,Autre,Satisfait / Bon,Oui,Non,,1 mois et plus,0,0,1,0,1,0,0,0,1,Rhume | Toux | Autre maladie,3,0,3,Oui,,Amende
34,PA U9,,,,0,2,1,1,4.0,Propriétaire,Chambre(s) en bande,1,Moyen-bas,Homme,40,35-44 ans,Conjoint(e) du CM,Non,Aucun,Secondaire,Oui,Non,Non,Non,Oui,,,,,1,1,0,0,1,0,0,Consommation alimentaire / cuisine | Gestion foyer hors alimentation | Entretien du logement,3,1,0,0,1,0,0,0,0,0,0,Plastiques | Vêtements / Tissus,2,Poubelle avec couvercle,Oui,Dans la cour,Oui,Non,Oui,Ferraille,,Aucune partie,,,,,Non,Oui — service utilisé,Oui,Proche,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,Femme de ménage,Non,,Non,,,Non,"Non, jamais","Non, jamais","Non, jamais",,,,0,0,0,0,0,0,0,,0,Oui,Satisfait / Bon,Oui,Non,,,Non,,,Non,Non,,1 mois et plus,0,0,0,0,1,0,0,0,0,Toux,1,0,1,Oui,,Chacun balaie devant sa maison
34,PA U9,,,,1,2,1,1,5.0,Propriétaire,Appartement,2,Moyen-haut,Homme,38,35-44 ans,Conjoint(e) du CM,Non,Aucun,Supérieur,Oui,Non,Non,Non,Oui,,,,,1,1,0,0,0,0,0,Consommation alimentaire / cuisine | Gestion foyer hors alimentation,2,1,0,1,0,0,0,0,0,0,0,Plastiques | Restes d'aliments,2,Poubelle sans couvercle,Oui,Dans la maison / chambre,Oui,Non,Non,,Pas intéressé,Aucune partie,,,,,Non,Oui — service utilisé,Oui,Proche,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,Femme de ménage,Non,,Non,,,Non,"Non, jamais","Non, jamais","Non, jamais",,,,0,0,0,0,0,0,0,,0,Oui,Satisfait / Bon,Non,Non,,,Non,,,Non,Non,,1 mois et plus,0,0,0,0,0,0,0,1,0,Aucune maladie,0,1,1,Non,,Par les médias
52,Ouest foire cité sur france,,,,1,3,5,4,13.0,Propriétaire,Chambre(s) en bande,1,Moyen-bas,Femme,50,45-59 ans,Chef de ménage,Oui,Français,,Non,Non,Non,Non,Non,,,,,1,0,0,0,0,0,0,Consommation alimentaire / cuisine,1,1,1,0,0,0,0,0,1,0,0,Plastiques | Papier / Carton | Excréments d'animaux,3,Poubelle avec couvercle,Oui,Dans la cour,Oui,Non,Non,,Pas intéressé,Aucune partie,,,,,Non,Oui — service utilisé,Oui,Proche,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,Autre membre féminin adulte,Non,,Oui,Satisfait / Bon,Satisfait / Bon,Oui,"Non, jamais","Non, jamais","Non, jamais",,,,1,1,1,0,0,0,0,Moustiques | Mouches | Cafards,3,Non,,Oui,Non,,,Non,,,Oui,Non,,1 mois et plus,0,0,1,0,0,0,0,0,0,Rhume,1,0,1,Non,,Montrer aux habitants ce qu'ils doivent faire pour leur faciliter le service
52,Yoff Thongor,,,,5,5,8,6,24.0,Propriétaire,Appartement,2,Moyen-haut,Homme,92,60 ans et plus,Père/Mère du CM,Non,Coranique / Daara,,Non,Non,Non,Non,Non,,,,,1,0,0,0,0,0,1,Consommation alimentaire / cuisine | Autre source,2,1,0,1,1,0,0,0,0,0,0,Plastiques | Restes d'aliments | Vêtements / Tissus,3,Poubelle sans couvercle,Non,Dans la cour,Non,Oui,Non,,Manque de temps,Aucune partie,,,,,Non,Oui — service utilisé,Oui,Acceptable,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,Autre membre féminin adulte,Non,,Non,,,Non,"Oui, très souvent","Oui, très souvent","Oui, fréquemment",Moins de 2 jours,Non,,0,1,0,0,0,0,0,Mouches,1,Non,,Oui,Oui,Autre,Satisfait / Bon,Non,,,Oui,Non,,1 mois et plus,0,0,0,0,0,0,0,1,0,Aucune maladie,0,1,1,Non,,Régularité de passage des camions bennes
52,Ouest foire cité lonase,,,,0,3,2,2,7.0,Propriétaire,Chambre(s) en bande,1,Moyen-bas,Homme,55,45-59 ans,Autre personne non apparentée,Non,Aucun,Ne sait pas,Oui,Non,Non,Non,Oui,,,,,1,0,0,0,0,0,0,Consommation alimentaire / cuisine,1,1,0,1,0,0,0,0,0,0,0,Plastiques | Restes d'aliments,2,Poubelle avec couvercle,Oui,Dans la cour,Oui,Non,Non,,Pas connaissance,Aucune partie,,,,,Non,Oui — service utilisé,Oui,Proche,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,Femme de ménage,Non,,Oui,Satisfait / Bon,Satisfait / Bon,Oui,"Oui, rarement","Oui, rarement","Oui, rarement",,,,1,1,0,0,1,0,0,Moustiques | Mouches | Vers,3,Non,,Non,Non,,,Non,,,Oui,Non,,1 mois et plus,0,0,0,0,1,1,0,0,0,Toux | Nausées / Vomissements,2,0,2,Oui,,Sensibiliser la population sur la gestion des déchets
52,Khoui,,,,0,2,3,3,8.0,Propriétaire,Appartement,2,Moyen-haut,Femme,78,60 ans et plus,Autre personne non apparentée,Non,Français,,Non,Non,Non,Non,Non,,,,,1,0,1,0,0,0,0,Consommation alimentaire / cuisine | Élevage,2,1,0,1,0,0,0,0,1,0,0,Plastiques | Restes d'aliments | Excréments d'animaux,3,Poubelle avec couvercle,Oui,Dans la cour,Oui,Non,Non,,Pas connaissance,Aucune partie,,,,,Non,Oui — service utilisé,Oui,Proche,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,Autre membre féminin adulte,Non,,Oui,Pas satisfait / Mauvais,Satisfait / Bon,Oui,"Oui, très souvent","Oui, très souvent","Non, jamais",,,,1,1,0,0,0,0,0,Moustiques | Mouches,2,Non,,Oui,Oui,UCG,Satisfait / Bon,Oui,UCG,Satisfait / Bon,Oui,Non,,1 mois et plus,1,0,0,0,0,0,0,0,0,Fièvre,1,0,1,Non,,Sensibiliser la population sur les tris
52,Yoff thongor,,,,1,0,1,1,3.0,Locataire,Baraque / Habitat précaire,0,Faible,Homme,30,25-34 ans,Conjoint(e) du CM,Non,Aucun,Supérieur,Oui,Non,Non,Non,Oui,,,,,1,0,0,0,0,0,0,Consommation alimentaire / cuisine,1,1,1,1,0,0,0,1,0,0,0,Plastiques | Papier / Carton | Restes d'aliments | Métal,4,Poubelle avec couvercle,Oui,Dans la maison / chambre,Oui,Non,Non,,Pas intéressé,Aucune partie,,,,,Non,Oui — service utilisé,Oui,Proche,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,Conjoint du CM,Non,,Oui,Satisfait / Bon,Satisfait / Bon,Oui,"Oui, très souvent","Oui, très souvent","Non, jamais",,,,0,0,0,0,0,0,1,Autre,1,Non,,Non,Oui,Aucun gestionnaire identifié,Satisfait / Bon,Non,,,Oui,Non,,1 mois et plus,0,0,1,0,1,0,0,0,0,Rhume | Toux,2,0,2,Oui,,Sensibiliser la population sur comment bien gérer les déchets
52,Ouest foire cité sur france,,,,1,3,5,4,13.0,Propriétaire,Chambre(s) en bande,1,Moyen-bas,Femme,50,45-59 ans,Chef de ménage,Oui,Français,,Oui,Non,Non,Non,Oui,,,,,1,0,1,0,0,0,0,Consommation alimentaire / cuisine | Élevage,2,1,1,0,0,0,0,0,1,0,0,Plastiques | Papier / Carton | Excréments d'animaux,3,Poubelle avec couvercle,Oui,Dans la cour,Oui,Non,Non,,Pas intéressé,Aucune partie,,,,,Non,Oui — service utilisé,Oui,Proche,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,Autre membre féminin adulte,Non,,Oui,Pas satisfait / Mauvais,Satisfait / Bon,Oui,"Oui, rarement","Non, jamais","Non, jamais",,,,1,0,0,0,0,0,0,Moustiques,1,Non,,Oui,Non,,,Non,,,Oui,Non,,1 mois et plus,1,0,0,0,0,0,0,0,0,Fièvre,1,0,1,Non,,Mettre des poubelles beaucoup plus grosses dans les rues
21,Khar yalla,,,,1,4,2,3,10.0,Propriétaire,Appartement,2,Moyen-haut,Femme,34,25-34 ans,Chef de ménage,Oui,Aucun,Primaire,Oui,Non,Non,Non,Oui,,,,,1,0,0,0,0,0,0,Consommation alimentaire / cuisine,1,1,0,1,0,0,1,0,0,0,0,Plastiques | Restes d'aliments | Déchets verts,3,Poubelle avec couvercle,Oui,Dans la maison / chambre,Oui,Non,Non,,Pas intéressé,La totalité,Non,Non,Non,Non,Non,,,,,,,,,,Non,,,,0.0,,Non,,Non,,,Non,"Non, jamais","Non, jamais","Non, jamais",,,,0,0,0,0,0,0,0,,0,Oui,Satisfait / Bon,Oui,Non,,,Non,,,Non,Oui,Oui,1 mois et plus,0,0,0,0,0,0,0,1,0,Aucune maladie,0,1,1,Non,,
44,Liberté 2,,,,0,2,2,4,8.0,Propriétaire,Baraque / Habitat précaire,1,Moyen-bas,Homme,60,60 ans et plus,Conjoint(e) du CM,Non,Aucun,Supérieur,Oui,Oui,Non,Non,Oui,,,,,1,1,0,0,1,0,0,Consommation alimentaire / cuisine | Gestion foyer hors alimentation | Entretien du logement,3,0,1,1,0,0,0,1,0,1,0,Papier / Carton | Restes d'aliments | Métal | Médicaments,4,Poubelle avec couvercle,Oui,Autre,Oui,Non,Non,,Manque de temps,Aucune partie,,,,,Non,Oui — service utilisé,Oui,Proche,Non,Non,Régulière,Très bon,,,Non,,,,0.0,Femme de ménage,Non,,Non,,,Non,"Non, jamais","Oui, très souvent","Oui, fréquemment",Plus de 7 jours,Non,,1,1,1,0,0,0,0,Moustiques | Mouches | Cafards,3,Non,,Non,Oui,Association de quartier,Satisfait / Bon,Non,,,Oui,Non,,1 mois et plus,0,1,0,0,1,0,0,0,0,Asthme | Toux,2,0,2,Oui,,Indifférent
14,Mamelle,,,,0,2,5,8,15.0,Propriétaire,Chambre(s) en bande,1,Moyen-bas,Homme,99,60 ans et plus,Autre personne non apparentée,Non,Aucun,Supérieur,Oui,Oui,Oui,Oui,Oui,,,,,1,1,1,0,1,1,0,Consommation alimentaire / cuisine | Gestion foyer hors alimentation | Élevage | Entretien du logement | Commerce / activités productives,5,1,1,1,1,0,0,1,0,0,0,Plastiques | Papier / Carton | Restes d'aliments | Vêtements / Tissus | Métal,5,Poubelle avec couvercle,Oui,Dans la cour,Non,Non,Non,,Pas intéressé,La totalité,Oui (totalité),,,,Oui,,,,,,,,,,Non,,,,0.0,,Non,,Non,,,Non,"Oui, très souvent","Non, jamais","Non, jamais",,,,1,1,1,1,0,0,0,Moustiques | Mouches | Cafards | Souris,4,,,Non,Non,,,,,,Non,Non,,1 mois et plus,0,0,0,0,0,0,0,0,1,Autre maladie,1,0,1,Non,,Les camions bennes doivent etre regulier.
14,Mamelles,,,,1,3,2,2,8.0,Propriétaire,Chambre(s) en bande,1,Moyen-bas,Homme,99,60 ans et plus,Autre personne non apparentée,Non,Aucun,Supérieur,Oui,Oui,Oui,Oui,Oui,,,,,1,1,0,1,0,0,0,Consommation alimentaire / cuisine | Gestion foyer hors alimentation | Animaux domestiques,3,1,1,1,0,0,0,1,0,0,0,Plastiques | Papier / Carton | Restes d'aliments | Métal,4,Poubelle avec couvercle,Oui,Dans la cour,Oui,Non,Non,,Pas intéressé,La totalité,Oui (totalité),,,,Oui,,,,,,,,,,Non,,,,0.0,,Non,,Non,,,Non,"Oui, très souvent","Oui, rarement","Non, jamais",,,,1,1,1,0,0,0,0,Moustiques | Mouches | Cafards,3,,,Non,Non,,,,,,Non,Non,,1 mois et plus,0,0,0,0,0,0,0,0,1,Autre maladie,1,0,1,Non,,Faire au mieux une meilleure gestion des ordures.
5,Colobane,,,,2,3,2,4,11.0,Propriétaire,Appartement,2,Moyen-haut,Homme,60,60 ans et plus,Fils/Fille du CM,Non,Aucun,Secondaire,Oui,Non,Non,Ne sait pas,Oui,,,,,1,1,0,0,1,0,0,Consommation alimentaire / cuisine | Gestion foyer hors alimentation | Entretien du logement,3,0,1,1,0,0,0,0,0,0,0,Papier / Carton | Restes d'aliments,2,Coin de la cour / à même le sol,Non,Devant la maison / entrée,Oui,Non,Non,,Pas connaissance,Aucune partie,,,,,Non,Oui — service utilisé,Oui,Acceptable,Non,Oui,Régulière,Bon,,,Non,,,,0.0,Femme de ménage,Non,,Non,,,Non,"Oui, très souvent","Non, jamais","Oui, fréquemment",Moins de 2 jours,Non,,1,1,1,0,0,0,0,Moustiques | Mouches | Cafards,3,Oui,Satisfait / Bon,Oui,Oui,UCG,Très satisfait / Très bon,Oui,UCG,Pas satisfait / Mauvais,Non,Oui,Oui,1 mois et plus,1,0,0,0,0,0,1,0,0,Fièvre | Démangeaisons,2,0,2,Oui,,
23,Malick fall,,,,2,4,5,5,16.0,Propriétaire,Villa / Maison individuelle,3,Élevé,Femme,99,60 ans et plus,Père/Mère du CM,Non,Français,,Non,Non,Non,Oui,Oui,,,,,1,1,1,0,0,0,0,Consommation alimentaire / cuisine | Gestion foyer hors alimentation | Élevage,3,1,1,0,0,0,0,0,1,0,0,Plastiques | Papier / Carton | Excréments d'animaux,3,Poubelle sans couvercle,Non,Dans la cour,Oui,Non,Non,,Revenus faibles,Aucune partie,,,,,Non,Oui — service utilisé,Non,,,,,,Charrette / collecteur informel,Seul service disponible,Oui,Oui,Moins de 200 FCFA,Par jour,3000.0,,Non,,Non,,,Non,"Oui, rarement","Oui, très souvent","Non, jamais",,,,1,1,0,0,1,0,0,Moustiques | Mouches | Vers,3,Non,,Non,Non,,,Oui,Aucun gestionnaire identifié,Pas satisfait / Mauvais,Oui,Non,,1 mois et plus,1,0,0,0,0,1,0,0,0,Fièvre | Nausées / Vomissements,2,0,2,Oui,,Entrer dans les quartiers et organiser des set sétal
23,Daouda fall,,,,1,2,2,1,6.0,Propriétaire,Villa / Maison individuelle,3,Élevé,Homme,60,60 ans et plus,Conjoint(e) du CM,Non,Aucun,Supérieur,Oui,Non,Non,Oui,Oui,,,,,1,1,1,0,0,0,0,Consommation alimentaire / cuisine | Gestion foyer hors alimentation | Élevage,3,1,1,0,0,0,0,0,1,0,0,Plastiques | Papier / Carton | Excréments d'animaux,3,Poubelle avec couvercle,Oui,Dans la cour,Oui,Non,Non,,Pas intéressé,Aucune partie,,,,,Non,Oui — service utilisé,Non,,,,,,Charrette / collecteur informel,Plus rapide / fréquent,Oui,Oui,Moins de 200 FCFA,Par jour,3000.0,,Non,,Non,,,Non,"Oui, très souvent","Oui, très souvent","Non, jamais",,,,1,1,0,0,1,0,0,Moustiques | Mouches | Vers,3,Non,,Oui,Non,,,Oui,Aucun gestionnaire identifié,Satisfait / Bon,Oui,Non,,1 mois et plus,0,0,0,0,0,0,0,1,0,Aucune maladie,0,1,1,Non,,Parler aux habitants du quartier en venant chez eux
23,Daouda fall,,,,1,2,5,2,10.0,Propriétaire,Villa / Maison individuelle,3,Élevé,Femme,99,60 ans et plus,Chef de ménage,Oui,Coranique / Daara,,Non,Non,Non,Oui,Oui,,,,,1,1,0,0,0,0,0,Consommation alimentaire / cuisine | Gestion foyer hors alimentation,2,1,1,0,0,0,0,0,0,0,0,Plastiques | Papier / Carton,2,Poubelle sans couvercle,Non,Dans la cour,Oui,Non,Non,,Pas intéressé,Aucune partie,,,,,Non,Non,,,,,,,Charrette / collecteur informel,Moins cher / gratuit,Oui,Oui,Moins de 200 FCFA,Par jour,3000.0,,Non,,Non,,,Non,"Non, jamais","Oui, rarement","Non, jamais",,,,1,1,0,0,1,0,0,Moustiques | Mouches | Vers,3,Non,,Oui,Non,,,Oui,Aucun gestionnaire identifié,Satisfait / Bon,Oui,Non,,1 mois et plus,0,0,0,0,0,0,0,1,0,Aucune maladie,0,1,1,Non,,Venir mettre des panneaux dans les quartiers
23,Malick fall,,,,0,1,3,3,7.0,Locataire,Baraque / Habitat précaire,0,Faible,Homme,99,60 ans et plus,Fils/Fille du CM,Non,Franco-arabe,Secondaire,Non,Non,Oui,Oui,Oui,,,,,1,1,0,0,0,0,0,Consommation alimentaire / cuisine | Gestion foyer hors alimentation,2,1,1,1,0,0,0,0,0,0,0,Plastiques | Papier / Carton | Restes d'aliments,3,Sac plastique,Non,Dans la cour,Oui,Non,Non,,Pas intéressé,Aucune partie,,,,,Non,Oui — service utilisé,Oui,Proche,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,Autre membre féminin adulte,Non,,Non,,,Non,"Non, jamais","Oui, très souvent","Non, jamais",,,,1,1,0,0,1,0,0,Moustiques | Mouches | Vers,3,Non,,Oui,Non,,,Oui,Aucun gestionnaire identifié,Pas satisfait / Mauvais,Oui,Non,,1 mois et plus,0,0,0,0,0,0,0,1,0,Aucune maladie,0,1,1,Non,,Faire une journée de set satal dans les quartiers
23,Maguette diallo,,,,1,3,4,2,10.0,Propriétaire,Appartement,2,Moyen-haut,Femme,99,60 ans et plus,Autre parent du CM,Non,Coranique / Daara,,Non,Non,Non,Oui,Oui,,,,,1,1,0,0,0,0,0,Consommation alimentaire / cuisine | Gestion foyer hors alimentation,2,1,1,1,0,0,0,0,0,0,0,Plastiques | Papier / Carton | Restes d'aliments,3,Sac plastique,Non,Devant la maison / entrée,Oui,Non,Non,,Pas intéressé,Aucune partie,,,,,Non,Oui — service utilisé,Oui,Acceptable,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,Autre membre féminin enfant,Non,,Non,,,Non,"Non, jamais","Non, jamais","Non, jamais",,,,1,1,0,0,0,0,0,Moustiques | Mouches,2,Non,,Oui,Non,,,Oui,UCG,Satisfait / Bon,Non,Non,,1 mois et plus,0,0,0,0,0,0,0,1,0,Aucune maladie,0,1,1,Non,,Faire une délégation dans les quartiers
23,Maguette diallo,,,,0,4,8,6,18.0,Propriétaire,Appartement,3,Élevé,Homme,48,45-59 ans,Conjoint(e) du CM,Non,Franco-arabe,Ne sait pas,Oui,Non,Oui,Oui,Oui,,,,,1,1,1,0,0,0,0,Consommation alimentaire / cuisine | Gestion foyer hors alimentation | Élevage,3,1,1,1,0,0,0,0,1,0,0,Plastiques | Papier / Carton | Restes d'aliments | Excréments d'animaux,4,Poubelle sans couvercle,Non,Devant la maison / entrée,Non,Non,Non,,Pas intéressé,Aucune partie,,,,,Non,Non,,,,,,,Charrette / collecteur informel,Seul service disponible,Oui,Oui,Moins de 200 FCFA,Par jour,3000.0,,Non,,Non,,,Non,"Non, jamais","Non, jamais","Non, jamais",,,,1,1,0,0,0,0,0,Moustiques | Mouches,2,Non,,Oui,Oui,Opérateur privé,Satisfait / Bon,Oui,Aucun gestionnaire identifié,Pas satisfait / Mauvais,Oui,Non,,1 mois et plus,0,0,0,0,0,0,0,1,0,Aucune maladie,0,1,1,Non,,Venir parler aux individus du quartier
23,Youssouf sarr,,,,0,0,2,5,7.0,Locataire,Appartement,1,Moyen-bas,Femme,63,60 ans et plus,Fils/Fille du CM,Non,Coranique / Daara,,Non,Non,Non,Oui,Oui,,,,,1,1,0,0,0,0,0,Consommation alimentaire / cuisine | Gestion foyer hors alimentation,2,1,1,1,0,0,0,0,0,0,0,Plastiques | Papier / Carton | Restes d'aliments,3,Sac plastique,Non,Autre endroit extérieur,Oui,Non,Non,,Pas intéressé,Aucune partie,,,,,Non,Oui — service utilisé,Oui,Proche,Oui,Oui,Irrégulière,Bon,,,Non,,,,0.0,Autre membre féminin adulte,Non,,Non,,,Non,"Non, jamais","Non, jamais","Non, jamais",,,,0,1,0,0,0,0,0,Mouches,1,Non,,Oui,Non,,,Oui,UCG,Très satisfait / Très bon,Non,Non,,1 mois et plus,0,0,0,0,0,0,0,1,0,Aucune maladie,0,1,1,Non,,Venir faire porte à porte pour la sensibilisation
